Tumor_Barcode	CLS_clonal_early	CLS_clonal_late	CLS_clonal_NA	CLS_subclonal
NSLC-0240-T01	0.28153935185185186	0.16782407407407407	0.2271412037037037	0.2621527777777778
NSLC-0242-T01	0.06087570621468927	0.10084745762711865	0.6857344632768362	0.13997175141242937
NSLC-0243-T01	0.17328918322295805	0.032744665194996324	0.702354672553348	0.0684326710816777
NSLC-0244-T01	0.09719101123595505	0.1029494382022472	0.14803370786516853	0.6348314606741573
NSLC-0245-T01	0.05921230105206366	0.2775829511734556	0.4792284866468843	0.1083086053412463
NSLC-0246-T01	0.011693700490380989	0.36099585062240663	0.5348924933987175	0.025273481705016976
NSLC-0247-T01	0.12869163504372216	0.1430457020293681	0.6612770169938954	0.04982676126051807
NSLC-0248-T01	0.0015785319652722968	0.0023677979479084454	0.4617205998421468	0.5027624309392266
NSLC-0249-T01	0.030486329542705057	0.2842971207355432	0.3716428744253569	0.2463101863053472
NSLC-0250-T01	0.7174887892376681	0.16747904074868394	0.1031390134529148	1.9496977968414895e-4
NSLC-0251-T01	0.04280936454849498	0.16521739130434782	0.6304347826086957	0.09665551839464882
NSLC-0252-T01	0.001951854261548471	6.506180871828237e-4	0.9713728041639558	NA
NSLC-0253-T01	0.3390216154721274	0.3917330299582859	0.24649222601441031	0.0022753128555176336
NSLC-0255-T01	NA	NA	0.7344028520499108	0.2014260249554367
NSLC-0257-T01	0.14858214202015468	0.48300913991094446	0.024958987579095385	0.3350128896179986
NSLC-0258-T01	0.052083333333333336	0.10606060606060606	0.11955492424242424	0.7024147727272727
NSLC-0259-T01	0.1931450262364631	0.17751479289940827	0.32912805626884	0.29284358602210564
NSLC-0260-T01	0.02727614747930775	7.524454477050414e-4	0.6153122648607976	0.33559066967644846
NSLC-0261-T01	0.21621621621621623	0.21553629100798913	0.47050824409314973	0.08414074451810301
NSLC-0262-T01	0.08323765786452354	0.12743972445464982	0.290088021431305	0.4894756984309223
NSLC-0263-T01	0.11320094479923017	0.2530837197095617	0.5392354124748491	0.08188259994751115
NSLC-0264-T01	0.26799083269671503	0.2017570664629488	0.05889992360580596	0.45546218487394957
NSLC-0265-T01	0.11648129423660263	0.06632962588473205	0.10273003033367037	0.6982810920121335
NSLC-0266-T01	0.18340141904966673	0.1990969683938938	0.10556869490432165	0.49817243603526123
NSLC-0267-T01	0.1460828825347759	0.42173010046367854	0.23944648377125194	0.1886833462132921
NSLC-0268-T01	0.5208255159474672	0.07035647279549719	0.08836772983114446	0.3069418386491557
NSLC-0269-T01	0.11559748427672956	0.2280503144654088	0.4758490566037736	0.16125786163522013
NSLC-0270-T01	0.010574712643678161	0.003218390804597701	0.6609195402298851	0.3085057471264368
NSLC-0271-T01	0.12474942174248266	0.25319969159599076	0.18596761757902852	0.4235929067077872
NSLC-0272-T01	0.03848352067060393	0.38445418174890456	0.14136025909697086	0.4238902648123452
NSLC-0273-T01	0.016560861164780567	0.002760143527463428	0.5953629588738615	0.367927132210875
NSLC-0274-T01	0.021677662582469368	NA	0.48633364750235625	0.4725102104932454
NSLC-0275-T01	0.023825471246770643	8.611616113290595e-4	0.725193761362549	0.23863745096163047
NSLC-0276-T01	0.007650369328174464	1.7587055926837847e-4	0.33564896236370034	0.6418396060499473
NSLC-0277-T01	0.09696351109977035	0.12043888747129369	0.33120694054605765	0.4327634600663435
NSLC-0278-T01	0.2384434938595281	0.4692976404029254	0.18987167103629088	0.08858838139919967
NSLC-0279-T01	0.3747397640527412	0.39046958130927595	0.03816793893129771	0.18019893592412675
NSLC-0280-T01	0.013468523002421308	0.029207021791767554	0.8079600484261501	0.14043583535108958
NSLC-0281-T01	0.453458138325533	0.13832553302132086	0.38533541341653665	0.00858034321372855
NSLC-0282-T01	0.1822968549879038	0.12757933684360326	0.02924434324747403	0.6452967126796642
NSLC-0283-T01	0.4227047439225867	0.16143497757847533	0.22020297380221854	0.17866414916214302
NSLC-0284-T01	0.23542152615794734	0.285404865044985	0.04465178273908697	0.42035988003998664
NSLC-0285-T01	0.37762345679012344	0.1726851851851852	0.35324074074074074	0.08070987654320988
NSLC-0286-T01	0.07200944386149004	0.15320041972717732	0.23885099685204617	0.5262329485834207
NSLC-0287-T01	0.03265748336170871	0.033431357375019344	0.7515864417272868	0.1710261569416499
NSLC-0288-T01	0.5508155583437893	0.3327478042659975	0.05984943538268507	0.04642409033877039
NSLC-0289-T01	0.20327279606507756	0.45715096481271283	0.20516458569807036	0.12353386303443058
NSLC-0290-T01	0.38254620123203287	0.14784394250513347	0.1371663244353183	0.3190965092402464
NSLC-0291-T01	0.15112682280159082	0.3549860067756665	0.12358226542937104	0.354544115480925
NSLC-0292-T01	0.4456872980362913	0.04275416355953269	0.04797414864528959	0.44543872731792195
NSLC-0293-T01	0.14180276381909548	0.33909128978224456	0.38452680067001677	0.12709380234505863
NSLC-0294-T01	0.6313756825143162	9.322146757224664e-4	0.2848581701957651	0.07071514182980423
NSLC-0295-T01	0.03346951602765556	0.021213073538654936	0.1183218101822753	0.8164676304211188
NSLC-0296-T01	0.5502742230347349	0.2870201096892139	0.09506398537477148	0.05728214503351615
NSLC-0297-T01	0.025247267048412285	0.05049453409682457	0.9125455491931286	7.808433107756377e-4
NSLC-0298-T01	0.03156596794081381	0.181134401972873	0.2192355117139334	0.5569667077681875
NSLC-0299-T01	0.4035476718403548	0.39182768451061134	0.16376306620209058	0.027557808045612923
NSLC-0301-T01	0.021656926778961843	0.015469233413544173	0.37005843932622895	0.5457201787555861
NSLC-0304-T01	0.03736263736263736	0.014896214896214897	0.8603174603174604	0.04126984126984127
NSLC-0305-T01	8.613264427217916e-4	NA	0.9870801033591732	8.613264427217916e-4
NSLC-0306-T01	0.15569529049584072	0.3152551254339425	0.24883736162965875	0.2731381410886225
NSLC-0307-T01	0.3172217182843074	0.01930802125178178	0.04341065180769729	0.6052870286380718
NSLC-0308-T01	0.28491271820448877	0.34071072319201995	0.26683291770573564	0.10224438902743142
NSLC-0309-T01	0.007263647713085916	0.0026103733968902507	0.7210305300192941	0.2532062194983543
NSLC-0310-T01	0.12563607650464995	0.12686436216880154	0.18775223723460255	0.5430777329356027
NSLC-0312-T01	0.1383484089282228	0.23342226849742956	0.24572135094683412	0.3694279950543372
NSLC-0313-T01	0.31279151943462896	0.35717314487632507	0.24593639575971732	0.06798586572438163
NSLC-0314-T01	0.1652799640206881	0.24960647627614121	0.1700022487069935	0.4054418709242186
NSLC-0315-T01	0.022085185716334433	0.011903054639323103	0.12132511114298007	0.8352215689086476
NSLC-0316-T01	0.31688337273443656	0.382387706855792	0.24477935382190702	0.04521276595744681
NSLC-0317-T01	0.21958740961293066	0.3158230540195661	0.033815397703105064	0.41854529987239475
NSLC-0318-T01	0.013890219369671424	0.001053740779768177	0.32215729476003446	0.65370246192164
NSLC-0319-T01	0.030702702702702703	0.02118918918918919	0.436972972972973	0.4949189189189189
NSLC-0320-T01	0.11031305054885486	0.1464968152866242	0.16479197723268735	0.5694538555359805
NSLC-0321-T01	0.21881338742393508	0.16100405679513186	0.25684584178498987	0.34913793103448276
NSLC-0322-T01	0.007069913589945012	0.0026512175962293792	0.12450903377847604	0.8575216025137471
NSLC-0323-T01	0.017494356659142212	0.03875094055680963	0.19892776523702033	0.7352332580887886
NSLC-0324-T01	0.36908744997703863	0.15653086662730434	0.04415141376369481	0.4180935511382274
NSLC-0325-T01	0.18993371996685998	0.14933719966859985	0.19096934548467273	0.45981772990886494
NSLC-0326-T01	0.0746415770609319	0.07921146953405019	0.17419354838709677	0.6625448028673835
NSLC-0327-T01	0.605719365831975	0.32953030078530154	0.054378426433545714	8.890205956437991e-4
NSLC-0328-T01	0.05287159754881003	0.08579164885278609	0.1798489382927177	0.6629613795069118
NSLC-0329-T01	0.34734280452512495	0.3312943962115233	0.029465930018416207	0.28157063930544596
NSLC-0330-T01	0.0674424755355726	0.13885215551441418	0.6366040729965617	0.14440624173499075
NSLC-0331-T01	0.04844931337756519	0.05014658231754359	0.3564264773954637	0.5335596358586638
NSLC-0332-T01	0.2696799635977552	0.3162445017442742	0.14955255574093737	0.2548157136356742
NSLC-0333-T01	0.06784335355763928	0.2344180915609487	0.28557639271924984	0.40457804743519027
NSLC-0334-T01	0.06974202011368605	0.13489287275907302	0.6125929164844774	0.17227809357236554
NSLC-0335-T01	0.044409613375130615	0.0109717868338558	0.6609195402298851	0.2676332288401254
NSLC-0336-T01	0.12478336221837089	0.08383882149046794	0.07430675909878683	0.7066724436741768
NSLC-0337-T01	0.2042677680261573	0.13870246085011187	0.1584925141972122	0.47083118224057824
NSLC-0338-T01	0.054648687012065295	0.13886917435533475	0.7172935888336882	0.07996214809557606
NSLC-0339-T01	0.19777503090234858	0.3017020062755539	0.162974232195493	0.3234762765047067
NSLC-0340-T01	0.21013163143199043	0.27235739928201036	0.19465496609493418	0.31280414838452336
NSLC-0341-T01	0.07923608289313287	0.0058919138561560344	0.8193823648923202	0.08776919951239334
NSLC-0342-T01	0.03911573209508908	0.28385403522939484	0.5209710795942059	0.1503053550699036
NSLC-0343-T01	0.19056520782933803	0.3069056520782934	0.039806465801627444	0.4512865625687266
NSLC-0344-T01	0.0217546872763704	0.0088736224416774	0.23100042936882784	0.7286389008158007
NSLC-0345-T01	0.15313540322032748	0.5537740335620627	0.13221006861879203	0.15252394863781507
NSLC-0346-T01	0.08265051656572854	0.13555397221232632	0.49091556822230137	0.27253295333095834
NSLC-0347-T01	0.08222191667812458	0.09885879279527018	0.3408497181355699	0.4641825931527568
NSLC-0348-T01	0.014611546685673557	0.0014255167498218105	0.8289379900213828	0.14112615823235922
NSLC-0349-T01	0.17193768075380167	0.3093572161582237	0.12370556954939826	0.38483067450321856
NSLC-0350-T01	0.5491458281752909	0.15102748205001237	0.2896756622926467	NA
NSLC-0351-T01	0.031896761626491354	0.0034088142196250304	0.7207207207207207	0.2296079863647431
NSLC-0352-T01	0.10062821245002855	0.2533409480296973	0.41233580810965165	0.22490005711022273
NSLC-0353-T01	0.05157962604771115	0.12685364281108963	0.7299323017408124	0.08083494519664733
NSLC-0354-T01	0.007516285284783698	0.01620177050275597	0.916485719057959	0.052446968431601806
NSLC-0355-T01	0.010821133036282623	0.016868236791852325	0.6457670273711013	0.31444939528962446
NSLC-0356-T01	0.060829644203967866	0.012297097884899164	0.4164617150352517	0.4969667158550582
NSLC-0357-T01	0.42522138406034765	0.45834699901607084	0.012135126270908495	0.08724171859626106
NSLC-0358-T01	0.4775621213994313	0.33625911731981706	0.006181233774261343	0.17146742489800965
NSLC-0359-T01	0.07197549770290965	0.22955589586523736	0.21370597243491576	0.47052067381317
NSLC-0360-T01	0.021503293297171638	9.686168151879117e-4	0.7595893064703603	0.20321580782642387
NSLC-0361-T01	0.011593543987269835	0.01091157081154808	0.96271879972721075	0.0022732439190725163
NSLC-0362-T01	0.10909247459962115	0.6164542793180644	0.0538143619769244	0.21370759428276218
NSLC-0363-T01	0.22534063118667755	0.13345755211366017	0.3560032607429836	0.2699429369977874
NSLC-0364-T01	0.37602820211515864	0.28061104582843716	0.09518213866039953	0.23807285546415982
NSLC-0365-T01	0.14793698424606153	0.23570892723180795	0.2352588147036759	0.36789197299324833
NSLC-0366-T01	0.26201783852658406	0.24858102629445153	0.336267809567937	0.14479323526004864
NSLC-0367-T01	0.05027138795554407	0.0598345825794779	0.07573016283277333	0.7976221245799948
NSLC-0368-T01	0.010242587601078167	0.0016172506738544475	0.4617250673854447	0.5159029649595688
NSLC-0369-T01	1.585791309863622e-4	1.585791309863622e-4	0.811290834126229	0.17507136060894388
NSLC-0370-T01	0.10180467091295117	0.18471337579617833	0.22770700636942676	0.47006369426751593
NSLC-0371-T01	0.22136692325635643	0.25449031957079543	0.06508047585724283	0.44553300676463725
NSLC-0372-T01	0.02764193068254306	0.005741016372528174	0.7035934509887306	0.2483521156708484
NSLC-0373-T01	0.009861407249466951	NA	0.6897654584221748	0.27372068230277186
NSLC-0374-T01	0.2541459807753248	0.40128868701806275	0.08482095700855603	0.25097707827189186
NSLC-0375-T01	0.47282259790284614	0.2116413438904344	0.05114487481275412	0.25390541408089023
NSLC-0376-T01	0.08568129330254041	0.2789838337182448	0.623094688221709	0.005542725173210162
NSLC-0377-T01	0.18406703019018486	0.04974065700226094	0.050538635456842666	0.7003590903045618
NSLC-0378-T01	NA	0.0034071550255536627	0.823168654173765	0.16218057921635434
NSLC-0379-T01	0.1189714894750866	0.24127364774846788	0.5511590727418065	0.07354116706634692
NSLC-0380-T01	0.15725142158686295	0.47308285061380667	0.19413296487219003	0.16203433065844716
NSLC-0381-T01	0.02204261572373255	NA	0.5579230957629194	0.40729855498408035
NSLC-0383-T01	NA	NA	0.3413940256045519	0.5732574679943101
NSLC-0384-T01	0.026918273900374635	0.09365894269460247	0.7460801998057445	0.08006105175523796
NSLC-0385-T01	0.9366120218579235	0.04644808743169399	NA	0.003005464480874317
NSLC-0386-T01	0.15685640362225098	0.15620957309184993	0.6070504527813713	0.05983182406209573
NSLC-0387-T01	0.28714549938347717	0.2538532675709001	0.051171393341553635	0.38933415536374844
NSLC-0389-T01	0.0025684931506849314	2.1404109589041095e-4	0.2544948630136986	0.7266695205479452
NSLC-0390-T01	NA	NA	0.3725038402457757	0.6021505376344086
NSLC-0391-T01	0.003056546102903719	NA	0.1619969434538971	0.8104941416199695
NSLC-0392-T01	0.19839983795827426	0.3519343731010735	0.30767672675714	0.13074741745999596
NSLC-0393-T01	0.07372167344567113	0.20830912260313772	0.07655432887855898	0.5889018012783266
NSLC-0394-T01	0.10091830878132772	0.18251387028888463	0.3607231681652956	0.34407882150373065
NSLC-0395-T01	0.2008695652173913	0.10492753623188406	0.5907246376811595	0.08463768115942029
NSLC-0396-T01	0.08346085182351441	0.3439811272634532	0.22417750573833206	0.29756439683754143
NSLC-0397-T01	0.07806875132349828	0.16538434389779064	0.1977129949883532	0.545845980094586
NSLC-0399-T01	NA	NA	0.5525164113785558	0.42560175054704596
NSLC-0400-T01	0.3054212267752609	0.42758971748536523	0.1658182743700687	0.09200814456604733
NSLC-0401-T01	0.0020403999183840034	6.12119975515201e-4	0.8890022444399103	0.09467455621301775
NSLC-0402-T01	0.18159645232815966	0.16119733924611973	0.48292682926829267	0.14523281596452328
NSLC-0405-T01	0.169739807416513	0.11473058799426347	0.11657447244417128	0.5867650071706617
NSLC-0406-T01	0.1967948717948718	0.14615384615384616	NA	0.6339743589743589
NSLC-0407-T01	NA	NA	0.20567755757900374	0.7809319764327799
NSLC-0408-T01	0.08719948018193632	0.2595191682910981	0.08602988953866147	0.48369070825211175
NSLC-0409-T01	0.10086633663366337	0.009282178217821782	0.718440594059406	0.10798267326732673
NSLC-0410-T01	0.40987424312994875	0.31020027945971124	0.19096413600372614	0.07964601769911504
NSLC-0411-T01	0.11376041367423154	0.2013789141051422	0.31686297041080147	0.30623384085033034
NSLC-0412-T01	NA	0.0015978695073235686	0.8793608521970706	0.09613848202396805
NSLC-0414-T01	0.03372020075282309	0.006273525721455458	0.4570263488080301	0.49137390213299875
NSLC-0415-T01	NA	4.873294346978557e-4	0.6267056530214425	0.33674463937621835
NSLC-0416-T01	0.047612624763960075	0.10588076611815485	0.34839492851362286	0.4366064202859455
NSLC-0417-T01	0.02647827119449062	0.0021372595582996915	0.12348610781287105	0.7715507005461886
NSLC-0420-T01	0.007263922518159807	0.0698004508641563	0.11112966519161727	0.755698421975453
NSLC-0421-T01	0.08559010364426613	0.21514543630892677	0.30575058508859915	0.36843864928117687
NSLC-0422-T01	0.20338753387533876	0.20501355013550135	0.10555555555555556	0.47479674796747967
NSLC-0423-T01	0.13397883359603693	0.056969151092096375	0.3384372888988966	0.45710425579824365
NSLC-0424-T01	0.2429009193054137	0.03718079673135853	0.039632277834525026	0.6635342185903984
NSLC-0427-T01	0.39298545765611637	0.31308810949529514	0.2638152266894782	0.017964071856287425
NSLC-0428-T01	0.1728646629308881	0.04618780777721175	0.021565630837154015	0.7369672270334522
NSLC-0429-T01	0.11509690581434887	0.1235974158449507	0.22611356681400885	0.5214212852771166
NSLC-0430-T01	NA	NA	0.5425916365513681	0.43830665978316985
NSLC-0431-T01	0.0024509803921568627	0.004524886877828055	0.22077677224736048	0.7560331825037707
NSLC-0432-T01	0.026415480700317396	0.006245520630695198	0.050066550629671344	0.902119381591072
NSLC-0433-T01	0.4095112285336856	0.1772787318361955	0.09537648612945838	0.30013210039630117
NSLC-0434-T01	0.09528862478777589	0.0029711375212224107	0.8361629881154499	0.041808149405772495
NSLC-0435-T01	0.2416492117737846	0.19545805313636866	0.2741704332488149	0.23205820747436887
NSLC-0436-T01	0.2853708791208791	0.19505494505494506	0.09065934065934066	0.4184409340659341
NSLC-0437-T01	0.6197223828802776	0.23452862926547138	0.004048582995951417	0.08299595141700405
NSLC-0440-T01	0.008162585373979677	0.0011660836248542396	0.5125770448109279	0.46410128269198736
NSLC-0441-T01	0.004952027236149799	NA	0.7966573816155988	0.1853915196533581
NSLC-0442-T01	0.11662663464104617	0.36055511075527086	0.05791299706431812	0.4535628502802242
NSLC-0443-T01	0.1275447633063527	0.27520235467255333	0.29556046112337503	0.23963698798135885
NSLC-0444-T01	0.002952414032650226	1.736714136853074e-4	0.5298714831538729	0.4135116359847169
NSLC-0445-T01	0.0625999543066027	0.1549006168608636	0.10703678318482979	0.6582133881654101
NSLC-0446-T01	0.02049053089102763	6.209251785159888e-4	0.7149953430611611	0.2496119217634275
NSLC-0447-T01	0.17839340490797545	0.2885352760736196	0.3125958588957055	0.20878067484662577
NSLC-0449-T01	0.021713954834973945	0.015055008685581933	0.3271569195136074	0.6291256514186451
NSLC-0451-T01	0.35080162718353675	0.17707585546781526	4.785833931562575e-4	0.40153146685810004
NSLC-0452-T01	0.043521266073194856	NA	0.9386745796241345	0.0019782393669634025
NSLC-0453-T01	0.21465859260806014	0.23721027354353727	0.17540196283148882	0.3330549175193151
NSLC-0455-T01	0.7809633467664556	0.04116932130749056	0.09261178276722318	0.026009083349325144
NSLC-0457-T01	0.06786780707525684	0.010881117465458778	0.8368591527911332	0.025785717900703477
NSLC-0458-T01	0.05631067961165048	0.012815533980582524	0.28504854368932037	0.5763106796116505
NSLC-0460-T01	0.6366120218579235	0.258391881342701	0.00195160031225605	0.07611241217798595
NSLC-0461-T01	0.043987845463753436	0.09723628997250759	0.5119374909564463	0.3335262624801042
NSLC-0462-T01	0.18737113402061856	0.43621134020618557	0.11134020618556702	0.2506443298969072
NSLC-0463-T01	0.038902882731598094	0.14581584102994682	0.28071648474671146	0.44808284354883854
NSLC-0464-T01	0.0016124442758228207	0.9061936830124253	0.04619178601915963	0.036327421037655315
NSLC-0466-T02	0.25779956058813586	0.27392259591008955	0.317458171370627	0.14000338009126245
NSLC-0467-T01	0.4050998154672035	0.07106190236537493	0.2957892970978024	0.17027344405301123
NSLC-0468-T01	0.3673301867432793	0.04453108967781654	0.10055407346603736	0.4678842602093166
NSLC-0469-T01	0.007683863885839737	6.098304671301379e-4	0.32016099524332237	0.6608122941822173
NSLC-0471-T01	0.09050387596899225	0.01608527131782946	0.6523255813953488	0.18313953488372092
NSLC-0473-T01	0.007670326364866897	0.0015039855617386072	0.7416152804933073	0.23492254474357047
NSLC-0474-T01	0.10983949755757152	0.18660153524075365	0.1694347522679693	0.5254710397766923
NSLC-0475-T01	0.032034632034632034	5.194805194805195e-4	0.7236363636363636	0.23238095238095238
NSLC-0476-T01	0.4982378279597964	0.22216420832789452	0.042031066440412476	0.22085889570552147
NSLC-0477-T01	0.005744398025066464	0.0034656285605772883	0.3006076718571971	0.6836308393467527
NSLC-0478-T01	0.2166083689597098	0.2368182407047545	0.4808913071641404	0.04806322062443322
NSLC-0479-T01	0.041524386903566274	NA	0.5385387944415024	0.3675291711557073
NSLC-0480-T01	0.3914597105592282	0.17473646596390924	0.07932821154189744	0.29587278899410396
NSLC-0481-T01	0.9906122298715164	2.2088870890549646e-4	0.004675477671833008	NA
NSLC-0482-T01	0.4453691458798851	0.020201559578640157	0.22262757079666196	0.25514159332390896
NSLC-0483-T01	0.00651943606878005	4.0746475429875314e-4	0.13315948170483252	0.8536386602558879
NSLC-0485-T01	0.035922445581063396	0.2658498869989295	0.4442726299512311	0.24098965148090876
NSLC-0486-T01	0.30016295491580663	0.27648017381857687	0.04638783269961977	0.31711026615969584
NSLC-0487-T01	0.05685694791903571	0.026836479417784852	0.44007277689333635	0.46668182851944506
NSLC-0488-T01	0.004830917874396135	0.001610305958132045	0.95276435856146	0.02200751476113795
NSLC-0491-T01	0.3204047548875135	0.1891541408782788	0.14329501915708812	0.29417428038117693
NSLC-0492-T01	0.0106951871657754	9.722897423432182e-4	0.07875546912980068	0.8881866796305299
NSLC-0493-T01	NA	NA	0.21731651376146788	0.7626146788990825
NSLC-0495-T01	0.06801909307875895	0.03890214797136038	0.8730310262529833	0.007875894988066826
NSLC-0497-T01	0.12527915463805217	0.38063075330900376	0.3786698621929299	0.06073315540062095
NSLC-0499-T01	0.4960334029227557	0.24843423799582465	0.1908141962421712	0.044676409185803755
NSLC-0500-T01	0.006000857265323617	NA	0.42198885555079296	0.5540077153879126
NSLC-0502-T01	0.05526810912511759	0.23306679209783632	0.5985418626528692	0.09865945437441204
NSLC-0503-T01	0.7987460815047022	0.07115987460815047	0.07304075235109718	0.03699059561128527
NSLC-0505-T01	0.01680244399185336	0.011031907671418872	0.656653088934148	0.29786150712830956
NSLC-0506-T01	0.7763702801461632	0.07478684531059683	0.06894031668696711	0.043118148599269185
NSLC-0507-T01	0.38785920761775206	0.2096582213909199	0.015643598027546335	0.37034517939126
NSLC-0508-T01	0.4648241206030151	0.09828554537392846	0.0375406443984629	0.38870824711794266
NSLC-0509-T01	0.008522354792185657	6.555657532450505e-4	0.32607840566408813	0.6520256981775272
NSLC-0511-T01	0.1388541406054541	0.18789091818864148	0.5959469602201651	0.007630723042281711
NSLC-0512-T01	0.11420355345588991	0.6791876347951115	0.15590017459176336	0.011784944027934683
NSLC-0513-T01	0.02056607615556913	NA	0.9344329057218489	0.030950926491549582
NSLC-0514-T01	0.5300640146319159	0.0824188385916781	0.07384545038866026	0.25125743026977593
NSLC-0515-T01	0.012972125015083866	0.006516230240135152	0.8278629178230964	0.13756486062507542
NSLC-0516-T01	NA	NA	0.9854014598540146	0.00145985401459854
NSLC-0517-T01	0.17649820059458612	0.1211078078547958	0.2608355499921765	0.4310749491472383
NSLC-0518-T01	0.2777777777777778	0.35226706527154955	0.2406576980568012	0.08295964125560538
NSLC-0520-T01	0.20086418311339485	0.35992058857876913	0.33644750671493634	0.08606796683405349
NSLC-0521-T01	0.2392366767512218	0.1556900162904352	0.021875727251570862	0.5648126599953456
NSLC-0523-T01	0.08384225235482869	0.30617948452541144	0.3105268605734396	0.2886864713797743
NSLC-0524-T01	0.3437579455886092	0.22679888126112382	0.26519196542079837	0.12636664124078312
NSLC-0525-T01	0.023809523809523808	7.936507936507937e-4	0.9492063492063492	NA
NSLC-0526-T01	0.2752620694573201	0.0633245382585752	0.5836839478000427	0.0023532767596092133
NSLC-0527-T01	0.013120567375886525	0.0014184397163120568	0.5567375886524822	0.40886524822695036
NSLC-0528-T01	0.5694089606817235	0.029441773526074785	0.220768408250553	0.17278166398667896
NSLC-0529-T01	0.2862701189643107	0.052400279916025194	0.0698110566829951	0.5302169349195242
NSLC-0530-T01	0.46130867709815077	0.06344238975817923	0.11735419630156473	0.30896159317211946
NSLC-0534-T01	0.13060524381279098	0.3119333496691987	0.3810340602793433	0.1529037000735114
NSLC-0535-T01	0.04851157662624035	0.0011025358324145535	0.8191841234840133	0.05402425578831312
NSLC-0536-T01	0.10807059290105096	0.3089430894308943	0.3227245687091017	0.24836406900654373
NSLC-0537-T01	0.001554001554001554	0.004662004662004662	0.4864024864024864	0.439005439005439
NSLC-0538-T01	0.802991408214585	0.030176026823134954	0.09859597652975692	NA
NSLC-0539-T01	0.6734219577949242	0.16956400483406153	0.030770660964953053	0.11192711722599237
NSLC-0540-T01	0.10929307539323811	0.2639667329596818	0.23151328873621407	0.3859157476044115
NSLC-0542-T01	0.3808337109198006	0.006343452650657001	0.0012460353420933393	0.5967376529225192
NSLC-0543-T01	0.3203693837684248	0.17456934825075476	0.32214526727046705	0.1301722606996981
NSLC-0544-T01	0.051139772045590885	0.0065986802639472104	0.7144571085782844	0.21430713857228553
NSLC-0545-T01	0.1176071030032507	0.34927951094075976	0.4079375090970841	0.11576342729610402
NSLC-0546-T01	0.5238815789473684	0.18855263157894736	0.12388157894736843	0.15072368421052632
NSLC-0548-T01	0.059381937887564754	0.0024242733559598846	0.7656365631459413	0.12307653048204761
NSLC-0549-T01	0.03181578484795219	0.05361223413605203	0.3263315169625593	0.5765512392336087
NSLC-0551-T02	0.43605189990732157	0.20481927710843373	0.13577386468952735	0.206209453197405
NSLC-0552-T01	NA	NA	0.12133550488599348	0.8558631921824105
NSLC-0553-T01	NA	NA	0.24167343623070675	0.6868399675060926
NSLC-0554-T01	0.13810316139767054	0.019412090959511925	0.7038269550748752	0.1209095951192457
NSLC-0555-T01	0.5417806969531107	0.15717934683451926	0.25196132092683815	0.03776683087027915
NSLC-0556-T01	0.2016384778012685	0.1745507399577167	0.290169133192389	0.3163319238900634
NSLC-0558-T01	0.036945186315655604	0.02349612107338166	0.6598626478443342	0.22958794353300266
NSLC-0560-T01	0.17110735638159605	0.24317650116974265	0.38621003379256563	0.14836236028073824
NSLC-0561-T01	0.11082138200782268	0.02894393741851369	0.44954367666232076	0.3926988265971317
NSLC-0562-T01	0.1074405366944501	0.34813986582638745	0.39886155722707867	0.13071762553364505
NSLC-0563-T01	0.05168860585581404	0.0016709678617181263	0.8648558326061528	0.024674625424704333
NSLC-0564-T01	0.05201529007596652	0.004548313736875212	0.7584555087821164	0.12459476460057096
NSLC-0566-T01	0.007729468599033816	9.66183574879227e-4	0.5542028985507247	0.42280193236714975
NSLC-0567-T01	0.37318650585561963	0.19227407795839888	0.04544660024471246	0.36601992658626115
NSLC-0571-T01	0.6512788521522146	0.1431690580162196	0.05489706799750468	0.1400499064254523
NSLC-0572-T01	0.0016489988221436984	0.0035335689045936395	0.5733804475853946	0.40471142520612485
NSLC-0574-T01	0.04717839805825243	0.12196601941747573	0.7443871359223301	0.0747876213592233
NSLC-0577-T01	0.10745920745920746	0.24545454545454545	0.33473193473193474	0.2989121989121989
NSLC-0578-T01	0.241811244690807	0.11655028435677776	0.2141674465481247	0.4179684687927435
NSLC-0579-T01	0.12487567687037242	0.13924190518289314	0.20422146093490995	0.5147530113824732
NSLC-0580-T01	0.0790527018012008	0.41260840560373585	0.36741160773849235	0.1356737825216811
NSLC-0583-T01	0.030394121576486306	NA	0.6212424849699398	0.331997327989312
NSLC-0586-T01	0.424852533447461	0.16188757187249958	0.2372490277441804	0.12424405947042295
NSLC-0587-T01	0.26712245147112684	0.33439140520083016	0.12806739103894518	0.25320473690636064
NSLC-0588-T01	0.0062592047128129605	3.681885125184094e-4	0.5756627393225331	0.4022459499263623
NSLC-0589-T01	0.21154924313212484	0.363670341992151	0.0071014763595589605	0.33601196038123715
NSLC-0590-T01	9.995002498750624e-4	NA	0.9590204897551224	0.025987006496751622
NSLC-0593-T01	0.0621464829586657	0.09775199419869471	0.226178390137781	0.5572153734590283
NSLC-0594-T01	0.36545859485725857	0.22858878315448472	0.14780319902814334	0.24721603563474387
NSLC-0598-T01	0.1522206638616176	0.4491351098644226	0.3308087891538102	0.06124357176250585
NSLC-0599-T01	0.050767761369480566	0.03166556461685401	0.03636764381750055	0.8711336419072809
NSLC-0600-T01	0.2094300755321584	0.0022888532845044634	0.7647058823529411	0.003433279926756695
NSLC-0601-T01	0.00854542076908787	0.030094742708526842	0.8807356492662084	0.07003529630317666
